smiles,qed
CN1CCC2=CC(O)=C(O)C=C2C1CC3=CC=CC=C3Cl,0.834318387529511
CCOCCOC1=CC=CC=C1,0.6235274719130762
OC(CCCN1CCN(C2=CC=CC=N2)CC1)C3=CC=C(Cl)C=C3,0.870944543069503
CC1=CC2=C(OCCNCCCOC3=CC=CC=C3)C=C12,0.6104289740734827
CCCN(CCC)C1CCC2=CC=C(C3C4=C2C1CC5)C4=C53,0.7045938509068448
COC1=CC=CC=C1CC=NCC,0.6466981376520511
CNCCC1=CC=CC=C1CC=CC#CC(C=2)CCC=2,0.6343079998881314
O=C1COC2=CC=CC=C2N1CCNN3CCN(CCCC4=CC=CC=C4C)CC3,0.7272727018272624
CC(N)CCC1=C[NH1]C2=CC=CC=C12,0.7628996091966029
C1NCCN1CCC2=CC=CC=C2SC=CC=C(Cl)C=C,0.6034884760975793
OC1=CC=CC(=C1)CCN2CCC3=CC=CC4=C3C24,0.9063597228081626
NC=CC1=CC(C)=CC=C1NC=CCCC(C)=C,0.7333940810564025
CN(C)CCCN1C2=CC=CC=C2SC3=CC=C(Cl)C=C31,0.7918053413291345
CN(C)CCCN1C2=CC=CC=C2SC3=CC=C(Cl)C=C31,0.7918053413291345
COC1=CC(CN2CCN(C3=CC=C(Cl)C=C3)CC2=C)C=C1OCCO,0.792096937634425
COC1=CC=CC=C1NCCN2CC=CCC2C3=C=C=CC=C3,0.6424443198942753
C=CC1=C(NCC2C(NCCC(CC3=CC=NC=N3)C=C)C1C)C2,0.7220776917502894
CC1=CC=CC(NC(=O)NC2CCN(C3=CC=C(Cl)C=C3)CC2)=C1,0.8649483669451807
C=1C=CC=CC=1NC(=O)CCN2CCN(C3=CC=CC=N3)CC2=C,0.9194299169374928
NCC1CC2=C(F)C=CC=C2C1OC(C)=C=CC,0.6577249514794412
CCCN1CCC2=CC=CC=C2C1CC=CC3=CCCOC(O)=C3,0.8523649719882681
C12OC=C3C=CC32NCCN1CCC=CCC=C[NH1]C(C)C=CC,0.6723052319650712
OC1=CC2=C(C=C1Cl)CCNC2C3=CC=CC=C3,0.8238172685922968
OC1=CC=C(C=C1O)C(C2=CC=CC=C2)C3CC3,0.8040131425054176
O=C(CCCN1CCC(O)(C2=CC=C(Cl)C=C2)CC1)C3CC=C(Cl)CC3,0.744037051398695
C1OC=CC=CC1C(=O)NCCCCCCC2NC=CC(Cl)=C2Cl,0.6356700512528929
CN1CCN1C2=NC3=CC(Cl)=CC=C3CC4=CC=CC=C42,0.7411692934343221
CNC(=O)C1=CC=CC2=C1C2(N)CCC(C3)=CC=C(Cl)C=C3C=4C=C=4,0.7931216526061513
CN(C)CCCN1C2=CC=CC=C2SC3=CC=C(Cl)C=C31,0.7918053413291345
CCN(C)CCC1=C(C2=CC=CC=C2)[NH1]C3=CC=CC=C13,0.735745474267515
ClC1=CC=C(N2CCN(CC3=C[NH1]C4=CC=CC=C34)CC2)C=C1,0.7814216191261616
