smiles,qed
COC1=CC2=C(C=C1OC)C(=O)C(CN3CCN(C4=CC=CC=C4)CC3)CC2,0.796418451303314
CCCN(CC)CCCC(C#N)CC=C=N,0.6085965567116519
N#CC1=CC=C2C(=C1)CCNC2(C3)C=C3,0.6427736339241914
O=C(CCCN1CCC(O)(C2=CC=C(Cl)C=C2)CC1)C3=CC=C(C4)C=C34,0.6621348476900876
COC1=CC=CC=C1OCCNCC(O)C2=CC3=C(O)C(O4)=C2C43,0.6264803415390945
CCCN1CCC(N2C(=O)[NH1]C3=CC(Cl)=CC=C32)C=C1,0.9436214463714752
OCCC1(C)CCCC1F,0.6304504293066989
CC(C)(C)OC(=O)N1C=CC=C(NCC2CCC3=CC=C=C=C3C2)C#C1,0.614936786103226
CC(N)CC1=C[NH1]C2=CC=CC=C12,0.7185527164618344
C1NCCN1CCC2=CC=CC=C2CC=CCCCl,0.6094755946241339
OC1=CC=C2C(=C1)CCC3CCC4=CC=CC=C4C23,0.748042503987384
CCC=1CC(C)C2=CC=C(O)C=C2N=1,0.7212637082454647
CN(C)CCCN1C2=CC=CC=C2SC3=CC=C(Cl)C=C31,0.7918053413291345
COC1=CC(CN2CCN(C3=CC=C(F)C=C3)CC2=C)C=C1O,0.9259732629449356
ClC1=CC=CC(N2CCN(CC3=CC=CN=N3)CC2)=C1Cl,0.8687576161097474
C1=CC=C(N2CCC(NCCC(CC3=CC=NC=N3)C=C)C2)C1,0.7496852052204795
ClC1=CC=CC(N2CCN(CC3=C[NH1]C4=CC=CC=C34)CC2)=C1,0.7814216191261615
OC1=CC=C(C=C1Cl)CCN=CC2=CC=CC=C2,0.834503711636924
OC1=CC2=C(C=C1I)C(C3=CC=CC=C3)CCC=C2,0.7131572302793019
C1NCCN1C2=NC3=CC(Cl)=CC=C3NC4=CC=CC=C42,0.7834682487112213
CN1CCN(CCCOC2=CC=C(C3=NC4=CC=CC=C4[NH1]3)C=C2)CC1,0.6933374394939558
COC1=CC=C2C(=C1)CCC(N)C2CCC=CC3=C=C3,0.8288889231027755
COC1=CC=CC(COC2=CC=CC=C2CCC3=CC=CC=C3)=C1,0.6060445212538538
O=C1C2=CC=CC=C2CCN1CCCCCCN(C3=CC4=CC=C35)CC54,0.6983020473741776
CC(C)NCCCC=CC1=CCCCC=C1CC(C)=O,0.6677448149409159
O1C2=CC=CC=C2N3CCN(C4=CC5=C=CS4)CC315,0.671615324802798
CCCN(CCC)C1CCC2=CC3=C(C=C=C2C1=C34)C4,0.7902803504751952
COC1=CC=CC=C1NCCN(CC2C3C(=O)C=C2C3)C=C,0.8010148348302359
COC1=CC=C(Br)C=C1C=NC(CN2CCN(C3=CC=CC=C3)C4C2)=N4,0.724414268062738
CCN(C)CCC1=C(C2=CC=CC=C2)CC3=CC=CC=C13,0.7777568514490804
N#CC=CC=C[NH1]C=CCN1CCN(C2=CC=C(F)C=C2)CC1C,0.6444358395492763
COC1=CC=C(C=C1O)CCNC2C=C3C(OCCC)COC=C3C=4N2C=4,0.7336282471386659
NCCC1CC2=CC(O)=CC=C2C13OC3C=C,0.6145330055792684
COC1=CC(N)=C(Cl)C=C1C(=O)NCC2CCN(CC3=CC=CC=C3)C2=O,0.7461806821055688
COC1=CC=CC=C1N2CCN(CCCNC(=O)C3=CC=C4C=CC=CC4=C3)C=C2,0.6010250113008744
CC=C1C=CC(S(=O)(=O)NCCN2CCN(C3=C[NH1]C4=CC=C(C)C=C34)CC2)=C1,0.7655637203279926
