smiles,qed
C=CC1NCCC2C3=CC=CC(OC)=C3CC=C21,0.8039038524858881
N#CC1=CC=C2C(=C1)CNCC2=CC,0.669584559701188
NC1=NC=CC=C1C=C,0.606403733202568
COC1=CC=CC=C1NCCC2(CCCCC2C3)C3C#C,0.8122512291041132
CC(C)(C)NC(=O)NC=CC=CCCN1CCC2=CC=C3C=C2C13,0.8138603576348121
CC(N)CC1=C[NH1]C2=CC=CC=C12,0.7185527164618344
OC1=CC=CC(=C1)CCNCC2C=CC=C=C2C,0.6134752716912065
COC1=CC=CC=C1N2CCN(CCCCNC(=O)C3=CC=CC=C3)CC2,0.7287013232479291
CN(C)CCCN1C2=CC=CC=C2SC3=CC=C(Cl)C=C31,0.7918053413291345
CCCN1CCC2=CC=CC=C2C1CC3=CC=CC(O)=C3,0.9171346596651663
CCCN(CCC)C1CCC2=CC=CC(O)=C2C1CCC,0.7853012285561768
ClC=CC=CC(N1CCN(CC2=CC=CN=C2)CC13)=C=C3,0.6293545475804979
CC1=CC=CC(NC(=O)CCN2CCN(C3=CC=CC=N3)CC2)=C1CCCC,0.7549135829278169
ClC1=CC=CC(N2CCN(CC3=C[NH1]C4=CC=CC=C34)CC2)=C1Cl,0.7251029444622943
CCCN1CCC2=CC=CC=C2C1CC3=CC=C(O)C(O)=C3,0.8466537010891119
CC1CC2=CC=CC=C2N1C(=O)CN3CCN(CC4=CC=C5C(=C4)OCO5)CC3C=C,0.6973627714800036
CN1CCN(CCCOC2=CC=C(C3=NC4=CC=CC=C4[NH1]3)C=C2C)C1=O,0.6789623096966151
COC1=CC=C2C(=C1)CCC(N)C2N,0.696596267501643
COC1=C2C=CC(C(=O)NCCN3CCN(C4=CC=CC=C4)CC3)=C12,0.7491524702827188
C=CC=C1C=NC(CC2CCN(C3=CC=CC=N3)CC2)=N[NH1]1,0.9289757835960109
OC=C(CCN1CCN(C2=CC=CC=C2)CC1)C3=CC=CC=N3,0.8611268222787898
OC1=CC=CC=C1N2CCN(CC3=CC=CS34)CC24OCC,0.8401268791001963
CCCN(C1CC)C2CCC3=CC(O)=CC=C3C21,0.8829545129749927
C=CCN1CCCC2C3=C(O)C=CC=C3CCC21CC,0.8440246325371952
C=CC1=CC=CC=C1CCC=O,0.6182045468137316
CNCCC1=CC=CC2=C1C2C3CCCCC3C,0.8495800874926311
CN(C)CCCN1C2=CC=CC=C2SC3=CC=C(Br)C=C31,0.7545727596874737
CCN(C)CCC1=C(C2=CC=CC=C2)[NH1]C3=CC=CC=C13,0.735745474267515
CC=CC=C1N2N=C(CN3CCNC4=CC=C(Cl)C=C4)CC3C1C2CC,0.8063490277097697
CCCN(CCC)C1CCC2=C=CCC2C1,0.6363304844361407
FC1=CC=CC2=C1CC(NCC3=CC=CC=C3)C4N2C4,0.8609641018393448
N#CC1=CC=C2[NH1]C=C(C3NCCN(C4=CC=C(F)C=C4)CC3)C2=C1CCCC,0.6400149684783368
N1C2CCC3=CC=C(O)C=C3C2O1,0.626937231254416
CC(O)C1=CC=CC=C1OCC=N,0.6918952763796128
C=1OC=CC=CC=1C(=O)NCCN2CCN(C3=CC=C(F)C=C3)CC2=C,0.8817703844153256
CN1CCC2=CC=CC=C2C1CCC=C=C=C=C=CCC3CC3,0.6939749806628294
C1OC=CC=C1CCC2CNC2CC=C,0.6958427094989241
OC(C1=CC=CC(Cl)=C1)Cl,0.6531916504840252
O=C(CCCN1CCN(C2=CC=C(Cl)C=C2)CC1)C3=CC=C(F)C4=C3CCC4,0.6533774358138548
C1CCN2CCC(C3=C[NH1]C4=CC(C)CC5=C43)CC215,0.746618744817023
COC1=CC=CC=C1N2CCN(CCC3C=CSC3CC)C2,0.7917844688365416
COC1=CC=CC=C1N2CCN(C)CC2=CCO,0.8750155764065045
CCCN1CCC2=CC=CC=C2C1CC3=CC=C(O)C(O)=C3,0.8466537010891119
CN1CCC2=CC=CC=C2C1CC=CC=CC(F)F,0.7425667345543884
COC1=CC=C(C(=O)CCCN2CCC3=CC=CC=C3C2C)C1,0.7997600039777578
COC1=CC=CC=C1N2CCN(CC=CC3=CC(OC)CF)CC23,0.8276084585494954
COC1=CC=C(OCCNCCCC2=CC=CC=C2C)C=C1C,0.7119686632586226
CC1CCN(CCN2CCN(C3=CC=CC(Cl)=C3)CC2)CC1=O,0.8437825615783799
O=S(=O)(C1=CC=C(F)C=C1)NCCC(C)(CC=CC)C(F)CF,0.6899055799482867
FC=CC=C(CCCC1NCCN(C2=NCC=C=N2)C1)C=C,0.7662369765679438
CCCN(CCC)C1CCC2=C(O)C=C=C=C2C1,0.7461103359289429
OC(CC1=CC=C(Cl)C=C1)CCCN(C2)C[NH1]C3=CC=C=C=C23,0.7879606913591277
CNCCC1=CC(Cl)=C(Cl)C=C1CC2=CC=CC=C2CCC=3C=C=3,0.6254567343409545
N#CC1=CC=CC(=C1)CN2CC2=CC,0.6591150075104797
O=C(NC1=CC=CC=C1)NC2CCN(CC3=CC=CC=C3)CC24CCCC=C4,0.7534505288700182
CN(C)C=CC=C(C=CCCC1=O)C1,0.6671789535132363
CN1CCC2=CC=CC=C2C13CC=CC(C4)C=C34,0.6259188305153991
CCCNCCC1=CC=CC=C1,0.6562864945973799
CN1CCC2=CC=CC=C2C1CC3=CC=C4C=C34,0.6574255995479579
CN1CCC2=CC=CC=C2C1CC3=CC=C4C(=C34)O,0.7560284594326414
COC1=CC=CC(=C1OC)CCC=CCC,0.6818407852691011
ClC1=CC=C(N2CCN(CC3=NN4C=CC=CC4=N3)CC2C)C1,0.8671831898493915
CNCC=C(C1=CC=CC=C12)CC2,0.722868271996991
CCCN(CCC)C1CCC2=C[NH1]C=C2C1C=C,0.7579352606193794
CC(C)NCCC(NC1=CC)=CC(CC)=C1C=C,0.7471535375218333
CC(C)(C)C(=O)NC1CCC(CCN2CCC(C3=C[NH1]C4=CC=CC=C34)CC2)CC1,0.6888859908480698
CN1CCC2=CC=CC=C2C1C=C=C=CC(C(C)=O)CC,0.784383624953074
CN1CCN(C2=NC3=CC(Cl)=CC=C3SC4=CC=CC=C42)CC1OC=O,0.7361446279507543
COC=CC=C(S(=O)(=O)NC1=CC(Cl)=CC=C1)Cl,0.670382226370562
CN(C)CCOC1=CC=CC=C1CC2=CC=CC=C2CCCC,0.6728842873047955
CCCNCCCC(C1=CC=CC(S(C)(=O)=O)=C1)C,0.7460957360497494
CCN(CC)CCN1CCN(C2=CC=CC(Cl)=C2)C1=O,0.8066418280952954
FC1=CC=C2C(=C1)CC(CC3C=C)=CC3C2O,0.7346358665162
N#CC1=CC=C2[NH1]C=C(CN3CCN(C4=CC=C(Cl)C=C4)CC3)C2=C1,0.7757617119370717
CN1CCC2=CC=CC=C2C1CC3=CC=C(O)C(O)=C3,0.8239159883667072
COC1=CC=CC=C1N2CCN(CCCCCC3=CC=C4C(=C3)NC(=O)CC4)CC2,0.6689903445573068
CCCNC1CC=2CC(N)SC=2C1C,0.7519219457293367
C1OC=CC=C1C2(O)CCN(CC3=C[NH1]C4=CC=CC=C34)CC2C=C,0.8417236662284834
C1OC2=CC=C(Br)C=C2C3=NC(CN4CCN(C5=CC=CC=C5)CC4)=CS31C=O,0.6257487256298273
CCCCN(CCC)C1CCC2=C(F)C=CC=C2C1CCC,0.6095603048149062
CCCN1CCCC(C2=CC=CC(S(C)(=O)=O)=C2)C1CCCCC,0.6409361936869913
CN(C)CCCN1C2=CC=CC=C2SC3=CC=CC=C31,0.8288580486751157
O1C2(C3=CC=CC(Cl)=C3)CCN(CC4=C[NH1]C5=CC=CC=C45)CC21,0.7210140939100836
CCCN1CCC(C2=CC=C(Cl)C=C2)CC1CCCC,0.6703144558610579
CC1CC2=CC=CC=C2N1C(=O)CN3CCN(CC4=CC=CC=C4Cl)CC3,0.8087858633072859
CCCN1CC2CCC3=C(C=C=CC=C3C)CC21C,0.6671337820529759
CCCN(C1CC2)CCC3C=C(C)COC3C21,0.6824327695016373
N#CC1=CC=C2[NH1]C=C(C3NCCN(C4=CC=C(Cl)C=C4)CC3)C2=C1,0.726658316658513
NC(=O)CCSC(C)CC=O,0.6003592845502226
ClC1=CC=C(N2CCN(CC3=NNN(C4=CC=CC=C4)C3C)C2C)C1=C,0.8826311249334543
CCCN1CCN(C2=CC=CC=C2OC)CC1,0.7942761885390156
ClC=CC=C(C1NCCN(C2=C3C4=CC=CC=C4[NH1]2)C1C)C3COCO,0.720706919187452
CN1CCC2=CC=CC3=C2C1CC4=CC=CC(=C43)O,0.7772167134157788
C=CC=C(N1CCN(CC2C=NC(C3=CC=CC=C3)C2)OC14)C#C4,0.7989888524300315
CN(C)CCCCC1=CC=CC=C1OC2=CC=C(F)C=C2OC,0.6686360553658277
FC=CC=C(NC1CN(CC2=NN=C(C3=CC=CC=C3)O2)C)C=C1,0.884030358943218
CCCN(CCC)CCC1=CC=C(OC)C=C1CC=N,0.6634155798185879
CN1CCN(C2=NC3=CC(Cl)=CC=C3NC4=CC=CC=C42)CC1,0.8001222420891723
ClC=CC1=C(CCC(C2CCN(CC3=CC=CC=C3)[NH1]2)C1)C=C,0.8347682636601745
CC1=NN(C2=CC=CC=C2)C=C1CNCCN(C3=CC=CC=C34)CC4,0.7030016814922824
ClC1=CC=C(OCCN2CCC(C3CCC3)CC2)C=C1,0.8053399046073392
CNCCN(CC1CCC=CC#C1)CC,0.6625432944599101
C1N2CCC3=CC(Cl)=C(O)C=C3C2C4=CC=CC=C41,0.7926359572616599
CNCCC1=CC=CC=C1,0.6610997626576497
CCCNCCCC(C1=CC=CC(S(C)(=O)=O)=C1)C,0.7460957360497494
FC1=CC=CC=C1NCCN(CC=2C=NN(C3=CC=CC=C3)C=2)CC,0.6751188465650674
CCCN1CCCC(C2=CC=CC(O)=C2)C1C,0.8649160235001316
CCCN(CCC)C1CCC2=CC(O)=CC=C2C1,0.8620217161645694
N#CC1=CC=C2C(=C1)CCN(CC3=CC=CC=C3)CC2C=O,0.8164287196560426
CCCN(CCC)CCCC1=C(C)C=C(C)C1OCO,0.6221025476875267
CCCN1CCCC(C=2CC=CC=2CC)C1CC,0.6884716120445843
ClC1=CC=CC=C1N2CCN(CC3=CC=CS3)CC2,0.8505279174507089
C=CC=C1C(CC2CCCCC2)=C[NH1]C1=C,0.7971988849608523
CN1CCC2=CC=CC3=C2C1CC4=CC=C(O)C(O)=C43,0.7213394581196795
C1C(C)(C)C2=CC1(CNCCN(CC3=CC=CC=N3)CC)NO2,0.7192745435049471
CN1CCCC(C2=CC=CC(CO)=C2)C1OCCC,0.8863661881731357
CCCCN1CCCC1CNC(=O)C2=CC(Cl)=CC3=C2NCCC3F,0.7930286543730533
CCCN1CCC(C2=CC=CC(S(=O)(=O)C3CC=CCC3)=C2)CC1C,0.7222857079337054
C=1CCNCCC=1C2=CC=CC(C(F)(F)F)=C2CC,0.8542298334342386
COC1=CC=CC=C1N2CCN(CCCC(=O)C3=CC=CC=C3)CC2,0.7237718413875694
CC1CC2=CC=CC=C2N1C(=O)CN3CCN(CC4=CC=CC(Cl)=C4)CC3,0.8087858633072859
